,datetime,nav,cash_position,margin_requirement
0,2016-09-19,110.98436991481583,153.10261662203513,237.32011521297147
0,2016-09-20,111.2339441323783,153.62857522902172,237.80774063377004
0,2016-09-21,110.82680430520237,153.68477055564523,240.21199361138045
0,2016-09-22,110.15915891928994,153.85288602269702,242.05142462594483
0,2016-09-23,111.01244003974827,154.3383456776166,241.56125233454426
0,2016-09-26,111.80913764454439,154.99377628536106,240.48898928895386
0,2016-09-27,111.22412862700332,155.26576748573825,241.634041733579
0,2016-09-28,111.11459888001016,155.4942596637229,243.10574461747353
0,2016-09-29,112.13624388565165,155.77698684945983,241.73492720738648
0,2016-09-30,111.36467308604857,155.48390305660826,243.59769068908162
0,2016-10-03,111.81647906653428,155.52283171950765,243.47934049522433
0,2016-10-04,110.94686305844586,155.71640699981776,242.73856198920822
0,2016-10-05,110.41943772838638,155.6923411371204,243.97910732909565
0,2016-10-06,110.49723482654316,155.61764365312257,243.77053819692875
0,2016-10-07,111.40512755078923,155.9517595995587,243.4081811909141
0,2016-10-10,111.25979854419288,156.21748880539636,245.07433383112158
0,2016-10-11,112.61730556894082,156.44041833049167,242.92826013911218
0,2016-10-12,112.8558289856012,156.90119017198035,243.46271244484
0,2016-10-13,112.55310661739571,157.10751869571723,243.13830933152548
0,2016-10-14,112.66909932022213,157.36976648128464,243.48537183970825
0,2016-10-17,113.01465089717337,157.90015057066097,243.39822951651504
0,2016-10-18,112.76814076911263,158.37788517308041,245.32424100911547
0,2016-10-19,113.47123980009513,158.82795105127377,246.7791436872282
0,2016-10-20,113.88889893806666,159.23701524831512,246.96528668541046
0,2016-10-21,114.22791054236463,159.47678016632634,247.60868172983862
0,2016-10-24,113.85584587527518,159.8082246130331,248.8096388399088
0,2016-10-25,114.65629223926155,160.01225819028025,248.32363179683767
0,2016-10-26,114.29455068797887,160.03286892025187,247.70836248329442
0,2016-10-27,114.40572091806392,160.6921775355204,246.5906317137201
0,2016-10-28,114.26911586981846,160.7463676027951,246.56110512506325
0,2016-10-31,114.28573878465053,161.08609189815826,247.17373989106486
0,2016-11-01,114.8344681962057,161.44579280891475,246.38453881558317
0,2016-11-02,114.61961721639315,161.80264483952467,244.98980253171885
0,2016-11-03,115.46754236551433,162.3541760978992,244.11837606606161
0,2016-11-04,114.93057920418082,162.765216857686,244.7510678729301
0,2016-11-07,112.50751490203704,163.267015323175,248.44156029197734
0,2016-11-08,112.2518542291142,163.31149110282573,249.1629294608682
0,2016-11-09,110.98063312787971,162.54164834030465,251.4457582854307
0,2016-11-10,108.49962119740468,161.86575616742218,250.52079961533877
0,2016-11-11,108.85113861836231,161.4149416503625,249.76079025589655
0,2016-11-14,107.3855766670247,160.8304520078036,248.32624724559201
0,2016-11-15,108.02127360028724,160.59689265830565,248.3573069147494
0,2016-11-16,109.48934980708569,161.54993736741574,248.04226889781467
0,2016-11-17,108.78741729818495,162.72758623067594,248.083311774145
0,2016-11-18,109.83909101522404,164.25339784797728,247.21511461184022
0,2016-11-21,109.59631180699549,164.71808530556385,247.83095182917236
0,2016-11-22,110.35247958285076,164.85673223768248,247.7928067980781
0,2016-11-23,109.76729403520113,164.58937743873116,247.0366404701124
0,2016-11-25,109.44842419895413,164.46984232320068,246.78684660567504
0,2016-11-28,110.41327098345467,165.24849836631063,245.60316481682605
0,2016-11-29,109.79512689225682,165.9637020142468,245.72285051768495
0,2016-11-30,110.95987114870908,166.18902904776522,245.3212422592968
0,2016-12-01,110.43579005902454,165.8925533548535,243.82244872528923
0,2016-12-02,110.96320670736021,165.954419635583,244.37016269933218
0,2016-12-05,110.6682941587924,166.19089753247792,245.77921256349362
0,2016-12-06,110.78330633667677,165.61044275026052,246.32255412696423
0,2016-12-07,109.79153616795875,162.89526009336535,246.22994434705754
0,2016-12-08,109.33164894618635,160.02268213076724,244.96637109639752
0,2016-12-09,108.73279329534047,158.47003470544976,243.9328824779468
0,2016-12-12,109.06402581369005,158.55498471502065,242.7355393155056
0,2016-12-13,108.70065729395756,158.49062015964802,243.33112388401688
0,2016-12-14,109.27311785159326,158.98269467800154,241.49345371823813
0,2016-12-15,108.74171683568115,159.77691904151465,242.0029158886915
0,2016-12-16,109.09634103635474,160.79798542027112,242.23852483409607
0,2016-12-19,109.0385999300081,161.56310491251108,242.80594083479116
0,2016-12-20,109.26998381742888,162.46016056417773,243.46742188054475
0,2016-12-21,109.47226584308304,163.3085811773182,243.06532521295662
0,2016-12-22,110.26779446919063,164.1147909676957,242.62325135790428
0,2016-12-23,110.60810636737124,164.65173835893424,244.05728246756786
0,2016-12-27,110.4728659305502,165.447308807686,244.80795979780083
0,2016-12-28,111.66869446303596,166.10095321471465,243.93393722963498
0,2016-12-29,112.0018900294784,166.81178382291316,244.85435452266142
0,2016-12-30,112.55574906820115,167.6812275314525,245.08293329359122
0,2017-01-03,112.97912104734436,168.85463735557735,247.1469805822212
0,2017-01-04,112.26587382875825,169.93673837033387,249.56964611238902
0,2017-01-05,112.72215642093187,170.81698606443288,249.6856354626978
0,2017-01-06,111.80734088910283,171.2689044837038,249.84777058338742
0,2017-01-09,112.14672833757821,172.00473145679956,249.529111246067
0,2017-01-10,113.03183864759667,172.519629416869,250.7396276897612
0,2017-01-11,113.55125674281142,172.78449197937653,251.32215985931316
0,2017-01-12,113.03347574425821,173.07211327192329,251.19403556839814
0,2017-01-13,113.63254192740767,173.40442034780065,252.56615202403248
0,2017-01-17,113.70099762934983,174.5110107903235,251.93958833426663
0,2017-01-18,113.52904687574517,175.30213104939125,252.41109746758565
0,2017-01-19,113.97037292296682,175.78601272473873,251.63467979388508
0,2017-01-20,114.08133530777413,176.0416727119046,252.66895763046782
0,2017-01-23,114.55886507049861,176.6439713480878,252.899047447207
0,2017-01-24,114.31985343346923,176.7612545893365,254.25820281526646
0,2017-01-25,113.7817000782706,176.28005889553887,254.86658455398742
0,2017-01-26,114.12751857509865,176.50094464936737,253.85887593892005
0,2017-01-27,114.48922036106455,177.11194550183473,253.71929619473656
0,2017-01-30,114.08896317902261,177.88922652552498,252.39567351106822
0,2017-01-31,113.92385392220078,178.7427572121023,253.4643667182147
0,2017-02-01,114.7617308085346,179.39920337803522,253.7952510984525
0,2017-02-02,115.00257860260062,179.9897367710344,254.12954918054442
0,2017-02-03,114.6452887292914,180.18465267092256,255.65136832661722
0,2017-02-06,115.15952414762118,180.505091556283,255.15010369665862
0,2017-02-07,114.80126204592699,181.24364455012056,254.72155302609193
0,2017-02-08,114.12386989604191,181.7091379974207,255.27354922560232
0,2017-02-09,113.30959970794117,181.567626618587,256.41388372473256
0,2017-02-10,113.72750767559451,181.43820739234852,257.1850324154137
0,2017-02-13,113.28564540642259,181.1225445602762,257.04948365069043
0,2017-02-14,112.8830438023007,180.7388522582675,256.7371139984184
0,2017-02-15,111.99364976160479,179.67661207331054,256.5733603001229
0,2017-02-16,111.43267554470127,179.57547390135207,255.9562479995663
0,2017-02-17,110.89856728246424,179.3292355868547,256.12186709214683
0,2017-02-21,110.39146809547663,178.151731304309,256.35322209322595
0,2017-02-22,110.00255948839335,178.2528883459927,255.4803706668058
0,2017-02-23,109.6256604702019,178.20064023694397,255.12529150007725
0,2017-02-24,108.6415187820902,178.11029345518318,255.52883953670477
0,2017-02-27,108.23974458940681,177.8591734867352,256.3961323178395
0,2017-02-28,108.35739901039867,178.132867888383,255.27187510685638
0,2017-03-01,107.9683066667629,175.86021154765265,256.09466147221053
0,2017-03-02,107.57711232175596,175.89348470145583,254.2820159829579
0,2017-03-03,107.98512196314425,176.0829849248855,254.41994046655867
0,2017-03-06,107.5794810718423,176.45907506823383,253.45211056395982
0,2017-03-07,107.90313080489122,177.03343034027094,252.86719838057422
0,2017-03-08,106.88539135483758,177.62931248809272,252.43703530947437
0,2017-03-09,105.95178080591313,178.06711132602683,252.02092206953648
0,2017-03-10,105.7715242461245,178.1447939390054,253.0081141605328
0,2017-03-13,106.52310394752807,178.21350549579466,253.8763110913952
0,2017-03-14,105.97808812796015,178.60207521244246,253.23991292611052
0,2017-03-15,106.2475555294977,178.31857547982912,255.91066390723782
0,2017-03-16,107.35188871559673,178.41573069481964,256.4708223089394
0,2017-03-17,107.70403965265467,178.7781182153226,257.0510858010756
0,2017-03-20,108.42635990735202,179.27571323486472,257.12103850867896
0,2017-03-21,108.26203227773067,180.04842889047296,254.57522371453925
0,2017-03-22,107.53387583248059,180.56832706701607,255.0100139607216
0,2017-03-23,108.4682284920775,181.0771392127924,256.19836794805946
0,2017-03-24,108.96588150002111,181.48735017150628,256.83734058358334
0,2017-03-27,109.13506453082263,181.70639697553472,257.83252150531877
0,2017-03-28,109.06382708822537,181.98472607996592,259.23945859528965
0,2017-03-29,109.75974614801373,182.26566817489947,260.4792256290393
0,2017-03-30,109.65316518865623,182.5464940051358,261.0308289898935
0,2017-03-31,110.45965190507533,182.9980836212249,261.8118920349606
0,2017-04-03,110.65925478987369,183.21177631052885,261.630724311937
0,2017-04-04,111.09027177784907,183.57754950498972,261.8004267099566
0,2017-04-05,110.74498856159255,184.0458996873106,261.4792654268
0,2017-04-06,111.31480804345075,184.7233459735808,263.1797665947471
0,2017-04-07,111.61808216195595,185.40905364056007,263.8806152783029
0,2017-04-10,111.4052028050363,185.93394867631434,265.1468185085267
0,2017-04-11,111.8693367965537,186.58796022416752,266.3461381905423
0,2017-04-12,111.75464791096883,187.1511720000472,265.81572866443753
0,2017-04-13,112.02700444682547,187.85237878270317,265.38306229894215
0,2017-04-17,110.92355006945517,188.61321162281155,267.1534352951862
0,2017-04-18,110.93735444997341,189.15676656446917,267.5295645684104
0,2017-04-19,110.58369227250887,189.468037259571,268.1785562416586
0,2017-04-20,109.79284055994646,189.29956833330505,270.0155535370761
0,2017-04-21,110.14558990828412,189.64946162786822,270.1062120268899
0,2017-04-24,109.0779328350954,188.95407907708815,271.34811601504487
0,2017-04-25,108.97093039629918,187.75184448959146,271.76116125992456
0,2017-04-26,109.50204198507276,187.35395976021246,271.49559988615346
0,2017-04-27,108.63894707532401,186.78046940355074,270.86392534260676
0,2017-04-28,109.05850300786302,186.41951301421489,270.10947156714855
0,2017-05-01,109.21902321312685,186.22268038995202,270.0817851324821
0,2017-05-02,108.01402528268954,185.92661628185164,269.8876273271958
0,2017-05-03,108.08165590801873,185.83737653096972,269.1161570478753
0,2017-05-04,106.15186597796433,185.67752856863223,268.24245681187665
0,2017-05-05,106.30679687950553,185.53570937011918,268.8976444706057
0,2017-05-08,107.09762791606117,185.81275848368153,268.3546639645426
0,2017-05-09,106.82806714400951,186.16877691747703,268.4585715879431
0,2017-05-10,107.33313626704395,186.5722497325034,269.2346793781711
0,2017-05-11,108.12611794423233,187.08075498305513,268.9820638590575
0,2017-05-12,108.67538463146535,187.3242821066261,268.8999003711886
0,2017-05-15,108.30696551011562,186.67002385166964,269.77557466423144
0,2017-05-16,108.94220636713032,186.48095620623727,269.41195340168537
0,2017-05-17,108.68643161497573,186.57840587570163,266.63860126505216
0,2017-05-18,107.85095916590537,187.1830577083248,267.0555111989705
0,2017-05-19,107.70222438905915,187.63422957396364,268.8813764065327
0,2017-05-22,107.46953504786177,187.51053500418854,269.92871282783244
0,2017-05-23,108.09764915274164,187.19713578436244,269.9294154198613
0,2017-05-24,107.09886673895035,186.54300754426558,270.1133921509036
0,2017-05-25,106.08781672423444,185.27647577695515,269.73641184038365
0,2017-05-26,106.52167228798268,185.03749175010498,269.6822736116539
0,2017-05-30,106.08290270736107,185.11325878838963,268.7579584010439
0,2017-05-31,105.36863818271726,185.04487394756524,268.68204787141485
0,2017-06-01,104.28074875273464,183.6182052874016,269.94993380187645
0,2017-06-02,104.19275984335707,181.12213361326383,269.7533713585125
0,2017-06-05,104.43483022422255,180.23994752668685,268.7333195497751
0,2017-06-06,105.89586410174891,180.5965185748869,268.75641068174036
0,2017-06-07,105.81222939200795,180.67517601806634,268.9722587665824
0,2017-06-08,106.70064195807376,180.92734600408752,269.39279190537906
0,2017-06-09,105.88348769991886,180.75724847503716,269.60520277074477
0,2017-06-12,105.42201245631648,180.96874491274187,269.73913887774427
0,2017-06-13,105.23830897616529,180.5636532024561,270.58645036690774
0,2017-06-14,103.92530049794411,180.45321678900777,270.14097229476954
0,2017-06-15,103.79062035547975,180.6619374302598,269.59479502819534
0,2017-06-16,103.92011148090988,180.8659543136378,269.64096813306594
0,2017-06-19,103.57934516280275,180.02149492762308,270.6806049392884
0,2017-06-20,104.28285177241857,180.11559676463392,269.67056809351504
0,2017-06-21,104.03748595589514,179.62131037278235,269.36117460357104
0,2017-06-22,104.48902215329808,179.02884318578103,269.93377272032626
0,2017-06-23,105.26306031840639,178.67352776927595,270.8792972683948
0,2017-06-26,105.49529720694402,178.96176989744382,271.716860020487
0,2017-06-27,106.08682474422962,179.54639831660126,270.7499352339539
0,2017-06-28,105.9325948677385,179.9061352431591,272.8545739580851
0,2017-06-29,106.80959587916192,180.3245332574049,272.0392488797488
0,2017-06-30,106.64780965908524,180.64488964215917,272.99784246845184
0,2017-07-03,106.77742523845428,180.93745163755605,274.3028896617675
0,2017-07-05,107.06002137502267,181.20390672134852,273.91196604279463
0,2017-07-06,108.44459785317041,181.4995629297586,272.4524276575204
0,2017-07-07,107.92899841421466,181.6118434070669,274.0807180788002
0,2017-07-10,108.93960251205228,181.88189562280542,274.3738815387634
0,2017-07-11,109.25808551778809,182.4050146549987,275.0259278552602
0,2017-07-12,109.06489294211363,182.4570704623204,276.8513321967841
0,2017-07-13,108.61193011194518,182.58398781421073,277.3992980711346
0,2017-07-14,108.13373680119798,182.07379612915767,278.4127410146379
0,2017-07-17,107.99753771486695,181.89309094011068,278.87514763921445
0,2017-07-18,108.07254776341968,181.71524383884338,278.9432170099283
0,2017-07-19,107.16098646302618,180.2889684464013,279.41831395835055
0,2017-07-20,106.81579204453517,178.94560063737612,279.0713240314667
0,2017-07-21,106.49892798272968,178.31453921029677,278.9405858086733
0,2017-07-24,106.8393915671313,177.55852745467257,278.78019171865924
0,2017-07-25,106.61738837940507,176.61139029836622,278.9652728517295
0,2017-07-26,107.23666902931359,176.23744514349798,279.13038578050015
0,2017-07-27,106.58435649565297,175.98636238223256,278.3503031109537
0,2017-07-28,106.79640476111102,175.2910729428039,278.4429131435404
0,2017-07-31,106.73468310562345,174.88525387102632,278.34774664112626
0,2017-08-01,106.34197403651986,174.6836204895215,278.8081395737769
0,2017-08-02,106.2984478469429,174.9634044271701,277.98477065094517
0,2017-08-03,106.0350370639541,174.94818522795254,277.4377383282446
0,2017-08-04,106.61630142873611,175.33694333470294,277.74233346371176
0,2017-08-07,106.53233844647113,175.55647136244548,277.8883003233282
0,2017-08-08,106.75456354883755,175.74062028305596,277.24859627141734
0,2017-08-09,106.0226806315506,175.8812638913036,276.4914834772919
0,2017-08-10,105.66929976568002,176.3628488896697,273.71407183915335
0,2017-08-11,105.87873043817262,176.55052785370475,274.61362095205413
0,2017-08-14,106.35092248656447,176.94146681754108,276.9947015559262
0,2017-08-15,106.04799138463021,177.56913921628436,276.219169489397
0,2017-08-16,105.77655504784937,177.88915100543258,277.19984985949867
0,2017-08-17,106.88642606795271,178.29900114837056,275.38723808380223
0,2017-08-18,108.30757863808222,178.81998178182806,275.91846991664715
0,2017-08-21,107.43287797867866,179.5237182735848,276.2562627528677
0,2017-08-22,106.96857262520295,180.00157349255426,278.13791092729724
0,2017-08-23,108.08822579631547,180.24720241247422,278.6152985770136
0,2017-08-24,108.82486097801737,180.64721024766703,279.35715840262856
0,2017-08-25,108.6704507473212,181.11145839376383,280.5207670771166
0,2017-08-28,109.06603565407433,181.5056718776776,281.36688829257025
0,2017-08-29,109.64340168460171,181.84140493462564,282.3468026606423
0,2017-08-30,109.26845860909347,182.0713251492383,283.6923037511794
0,2017-08-31,108.07793085887198,181.53036012633552,284.7280950420345
0,2017-09-01,108.61296857430767,181.53307519116018,285.4429715932851
0,2017-09-05,109.10334255072321,182.16302188823423,284.43287745898226
0,2017-09-06,108.5936461845179,182.81811292982246,284.90410820896363
0,2017-09-07,108.79773293819005,182.74623265489447,285.38570182542543
0,2017-09-08,108.22907645350116,182.7299558127482,285.5998102955916
0,2017-09-11,107.66521394947124,181.75784445056797,286.557013014106
0,2017-09-12,107.6360297247879,181.04234443059707,286.856141799872
0,2017-09-13,108.40282860157308,180.8531830062485,286.94199113756645
0,2017-09-14,108.51981153290541,180.92817730770201,287.09250784514427
0,2017-09-15,108.96756522346966,181.0593729262085,287.7166175013453
0,2017-09-18,109.75702206582359,181.4696338423554,287.99066043169216
0,2017-09-19,111.19570456544353,182.22711852587057,287.7695019533753
0,2017-09-20,110.97376418217092,182.4985071121593,287.9470875918606
0,2017-09-21,111.28823415714409,182.91701504323512,287.9577193378712
0,2017-09-22,111.76239184453324,183.2452230463505,288.8756176423235
0,2017-09-25,111.06127940962524,183.85312899082126,289.33625917248526
0,2017-09-26,111.24518417844621,184.56424797490695,289.8752986131659
0,2017-09-27,112.30391914437308,184.43702930969258,290.26679738211766
0,2017-09-28,113.09058177097396,184.42323208817294,290.59922123348167
0,2017-09-29,113.23616563280488,184.7231627048922,290.96984456180667
0,2017-10-02,113.88971415139461,183.67540550326032,291.2598845834929
0,2017-10-03,114.07272431205092,182.50098931376516,290.8763163746754
0,2017-10-04,113.99317469467982,181.8188095947354,290.7161284160752
0,2017-10-05,114.2045691897846,180.77875597346895,290.60785967154266
0,2017-10-06,114.84742403932114,180.96098226008152,289.9529555636919
0,2017-10-09,115.29666783236209,181.10039259743,289.5340934297477
0,2017-10-10,115.23520791836687,181.26361941328378,290.4831711127625
0,2017-10-11,115.27398942211592,181.24726033241913,290.9335971447775
0,2017-10-12,114.78796979431053,181.56890578493275,290.8548200100549
0,2017-10-13,114.80705266048723,181.87379507935566,291.2453644052042
0,2017-10-16,114.91598578878462,180.7939948273452,290.29659818115243
0,2017-10-17,114.28996580050568,180.34462119886834,289.9780233927441
0,2017-10-18,114.3470769304479,178.4092071279736,289.24641015252143
0,2017-10-19,113.80193566752648,177.41258708917445,288.8753953537804
0,2017-10-20,113.13889089858046,175.80983523146324,288.7615193190659
0,2017-10-23,112.81972689914728,175.81881261528903,287.81098322791166
0,2017-10-24,113.0167252805868,175.74751514148667,287.69826371514625
0,2017-10-25,112.61593854035888,175.79185428070093,286.7095914338158
0,2017-10-26,111.79317102690906,175.67028611900724,286.4786419758366
0,2017-10-27,112.645680932044,174.11110159943905,286.7756352998332
0,2017-10-30,112.7587456367448,174.1263615477892,285.79987609399313
0,2017-10-31,112.89890385962708,173.8780815993901,286.72917735295573
0,2017-11-01,112.24743548731946,174.05248856717685,286.713938580369
0,2017-11-02,112.6696607624741,173.82209785258047,286.55720783556035
0,2017-11-03,112.53525076817965,173.3186416617867,286.6200026585842
0,2017-11-06,112.58805081911893,172.88677504840066,286.72304391928674
0,2017-11-07,112.2215915190883,173.17190800402358,285.58622491635026
0,2017-11-08,111.98183879633807,173.25101514400092,285.724325607006
0,2017-11-09,111.80605459996335,173.70558941123468,285.0936645737448
0,2017-11-10,111.83719428020999,173.97821360306824,285.0973935471269
0,2017-11-13,111.0408451892915,174.235038964688,285.02945746946335
0,2017-11-14,110.2310278884932,174.60000826357785,284.35066466717774
0,2017-11-15,110.75971248689424,175.20030127140464,283.8414903892182
0,2017-11-16,111.4462513490931,175.9947434493585,286.44101069037254
0,2017-11-17,111.90018764807098,176.4422633814555,287.1215572089016
0,2017-11-20,112.33809118415022,176.55822602127145,287.48679368138886
0,2017-11-21,112.47417416515412,176.0225726640228,288.23235027257806
0,2017-11-22,113.31245345209439,176.1022405982495,288.72195955296485
0,2017-11-24,114.23645550478145,176.15184626436664,289.1773939549784
0,2017-11-27,113.18876987660829,176.73253562772263,288.3021692651385
0,2017-11-28,111.93641363237835,174.85094649777042,288.7813344536152
0,2017-11-29,109.50491336462323,173.44016752371803,287.66559406277366
0,2017-11-30,108.62983471794136,170.89059152515085,287.11722618611725
0,2017-12-01,108.74203097746864,169.73704359140942,286.40205067981435
0,2017-12-04,106.76655239594879,168.01115431161836,285.33065084634916
0,2017-12-05,108.34398915754102,168.0654185588547,284.48221593980156
0,2017-12-06,107.89455576434604,168.2110441810922,283.81381300913864
0,2017-12-07,108.2813083022516,168.38473065237747,284.55442439049153
0,2017-12-08,107.6485451484127,168.02544648724316,285.30208131486125
0,2017-12-11,107.84679697117728,167.79826161520913,285.839651438533
0,2017-12-12,107.83361534101866,167.72423792294592,286.0002898317072
0,2017-12-13,108.04943799477817,167.82380174274687,286.9105061123116
0,2017-12-14,108.42951464502536,168.12061724824702,286.27720402701186
0,2017-12-15,107.4788869775072,168.13088394320192,288.03533898530384
0,2017-12-18,107.53500664962843,166.9978900024802,289.1407435654974
0,2017-12-19,108.21583542338158,167.07097240828185,288.5817812804905
0,2017-12-20,109.13688948125159,167.21260430120606,289.0477751163247
0,2017-12-21,109.61169286972083,167.52028709251076,289.7422733743245
0,2017-12-22,109.434757311406,167.8788680976068,289.856274526128
0,2017-12-26,109.3793307489874,168.44755420650083,290.1182547504276
0,2017-12-27,109.45215139917914,168.84010925482735,290.7028579656529
0,2017-12-28,109.74360762166044,169.00662343962426,291.55498093005946
0,2017-12-29,110.07011813842412,169.55584754087562,291.5348811174083
0,2018-01-02,110.38110473531103,169.22713809269464,293.01609872276526
0,2018-01-03,110.34242685178717,168.26308692811418,293.3226249029699
0,2018-01-04,110.79777184465624,167.01726611372493,293.0108863511334
0,2018-01-05,110.72387808147161,165.08063735041347,292.67691654798915
0,2018-01-08,109.96330196906216,163.56437212606062,291.88681845294286
0,2018-01-09,109.99656565672363,162.39992436385907,290.8801932678661
0,2018-01-10,111.02650776124352,162.01599872488828,290.22691490504434
0,2018-01-11,110.85623753938127,160.82771326158954,290.6991623148939
0,2018-01-12,110.25970478096619,159.37569508869157,289.81578265417113
0,2018-01-16,109.70285940322233,159.51142395970533,288.00953801895724
0,2018-01-17,109.0318471385532,158.62818554191145,288.2228077884427
0,2018-01-18,109.08862142012914,158.34817864690066,287.0728058131711
0,2018-01-19,109.02781685323093,157.15173472895648,287.6369786853512
0,2018-01-22,108.83424173576253,155.09872327524175,287.1981358318442
0,2018-01-23,108.7486689651823,153.93687861218638,286.7974123520179
0,2018-01-24,108.44347314358806,153.8334489275807,285.44047406506144
0,2018-01-25,107.94125829117144,152.85458959174028,284.6754916928231
0,2018-01-26,106.97445563099856,149.8667564366882,283.5088274282391
0,2018-01-29,106.59755143493291,149.01233387325328,281.0363066010756
0,2018-01-30,106.92422977440114,149.38548006816058,279.14318026241756
0,2018-01-31,106.88132394357322,149.66856955595102,279.14911516470477
0,2018-02-01,107.68473925653312,150.17910768906987,279.06528320752415
0,2018-02-02,108.17192068389183,150.8615404600296,275.4483014599075
0,2018-02-05,109.75222721519627,151.86381456761723,269.0255489011769
0,2018-02-06,110.18006164272927,152.33898610552748,271.06170203474335
0,2018-02-07,111.37942657752643,152.71951323106015,271.6575942145507
0,2018-02-08,113.71002697945087,153.34129135793356,267.0711657789558
0,2018-02-09,111.88888227876247,154.26129776435772,268.2908130335011
0,2018-02-12,111.61875584116831,154.88104181202903,270.85763015294435
0,2018-02-13,112.07818322231972,155.5990336236045,272.06805501272504
0,2018-02-14,111.46520593615931,155.93599441789237,274.97546517963275
0,2018-02-15,110.34319843867048,155.8163487970903,277.10835370443783
0,2018-02-16,110.0574906594068,155.8496646728579,277.94256665081247
0,2018-02-20,110.73999876542011,156.58700528505298,276.68275415978724
0,2018-02-21,112.51884722291666,157.0807943032559,276.6685400868337
0,2018-02-22,112.11310963829648,157.72673476864028,277.0000389557104
0,2018-02-23,110.72374559433896,157.8565226449733,279.5547826874799
0,2018-02-26,110.48110074427163,158.0527931436209,281.0337550302528
0,2018-02-27,111.41648402399142,158.85263306682666,279.0039224097076
0,2018-02-28,112.60243504862974,160.16034554289044,277.5615105431032
0,2018-03-01,113.7268150770713,161.0260149194796,277.0305616804415
0,2018-03-02,114.01266939769062,161.37190474889852,279.3614951874356
0,2018-03-05,112.88903986664394,161.95692612415232,281.51704197755595
0,2018-03-06,112.49124555507882,162.33699662195104,282.96036762977354
0,2018-03-07,112.84169795145104,162.7018906283006,283.643374559224
0,2018-03-08,112.91027432659271,163.4898027091058,284.4182516477414
0,2018-03-09,111.85750841131093,163.62903391536588,286.54296363032097
0,2018-03-12,112.48516796851277,164.1218306004444,286.98589465512555
0,2018-03-13,112.32425147829898,164.91460066942878,286.462308217933
0,2018-03-14,113.07687247533995,166.01319659839743,286.235203022458
0,2018-03-15,113.81284601348372,167.15148922458883,286.0100460483318
0,2018-03-16,113.60301806945706,167.91715307237175,287.28665160944615
0,2018-03-19,114.65118831576646,168.82837061769735,285.9065697421058
0,2018-03-20,115.085257026064,169.46816842125676,286.0016688087656
0,2018-03-21,116.05060537946423,170.4574443390718,287.0083390920274
0,2018-03-22,118.00517970893968,171.15351215035741,284.1804496080928
0,2018-03-23,119.8202955049554,171.6663538245637,281.78815817880457
0,2018-03-26,117.5099716376638,172.17812984939894,285.5344734586482
0,2018-03-27,117.30451889839391,172.88019557166515,283.9593134639093
0,2018-03-28,115.79027307600508,173.64883940637515,284.5217411443474
0,2018-03-29,115.26029916246564,174.38819553152513,287.31205333531864
0,2018-04-02,117.39154409795063,174.90829460142777,284.2198247539288
0,2018-04-03,115.5741021127939,175.46294807994158,286.4309465062734
0,2018-04-04,114.67697147024472,175.82507323642488,289.1028559101096
0,2018-04-05,114.16975962417033,176.17881263136405,290.732725874277
0,2018-04-06,116.35397476478435,176.65638368926406,288.76150387884127
0,2018-04-09,116.13747708903787,177.17437596173255,289.78719608124356
0,2018-04-10,115.78468246652537,177.76758470631293,293.1561360194827
0,2018-04-11,116.73898530906429,178.1738691366744,293.9620937502871
0,2018-04-12,117.14690877305986,178.60252491200688,295.2637365452392
0,2018-04-13,117.13123429909805,179.56374211913553,295.4637311451192
0,2018-04-16,115.3911074267303,179.54833377980594,297.22655750203694
0,2018-04-17,115.02421367941942,179.51174532971646,299.3508697446988
0,2018-04-18,115.23074687885465,179.77447276538575,299.9638384796914
0,2018-04-19,116.46841927161411,180.15593785618233,298.8979400228367
0,2018-04-20,117.93172403340618,180.4958470775978,298.0287748397245
0,2018-04-23,117.19638528561053,180.6404449784915,298.34878663407216
0,2018-04-24,118.27003588674286,181.07901062595477,297.6126947994763
0,2018-04-25,117.66038673717993,181.61538562060406,298.2750265316778
0,2018-04-26,117.21003395082073,181.92610669957375,300.1752902984887
0,2018-04-27,117.06882060690485,181.89676700061955,301.0732386293768
0,2018-04-30,118.94478881512143,182.52069172682206,300.250349258781
0,2018-05-01,119.39312175429359,182.93541470281144,301.2461018105196
0,2018-05-02,121.59317893782763,182.11600852762388,300.93324305673093
0,2018-05-03,123.53562417542115,183.3619232175684,300.3866694818445
0,2018-05-04,121.84952750886262,183.79271227134404,302.50741027095125
0,2018-05-07,121.71630319148716,184.1057955209788,303.59129790350096
0,2018-05-08,121.99618077674596,184.66099495784275,304.013722974416
0,2018-05-09,121.64651157690004,184.8153924602846,305.1659059462339
0,2018-05-10,120.79164325937101,185.1912137025593,306.6385207308713
0,2018-05-11,120.764247820268,185.62429932219698,307.3083190186604
0,2018-05-14,121.47651684759536,186.2060148237321,307.63227873002546
0,2018-05-15,122.93874198049753,187.42566561598943,306.93173850305607
0,2018-05-16,122.42638167117607,187.6496752362509,308.15241458478454
0,2018-05-17,123.00810101106826,187.61475264743927,308.8370759372741
0,2018-05-18,123.11944981353207,187.7594961252742,309.028208971887
0,2018-05-21,122.0010551603456,187.3773750643075,310.43254393095015
0,2018-05-22,122.38928080250058,187.69959152575686,310.17901207455566
0,2018-05-23,121.98553743642296,188.15641723617742,311.17609208255595
0,2018-05-24,121.95744527449463,188.58768605137334,311.6193516186062
