date,mkt_index,rf_index
19840703,161.3054211,6.497399566
19840705,160.529542,6.499933552
19840706,159.9981892,6.502468526
19840709,160.9085789,6.505004489
19840710,160.5046984,6.50754144
19840711,158.4165323,6.510079382
19840712,157.8288069,6.512618313
19840713,158.5532411,6.515158234
19840716,158.9163281,6.517699145
19840717,159.5662958,6.520241048
19840718,158.7030422,6.522783942
19840719,157.6540151,6.525327828
19840720,156.7695761,6.527872706
19840723,155.8117139,6.530418576
19840724,154.7817985,6.532965439
19840725,155.5232033,6.535513296
19840726,156.7658337,6.538062146
19840727,158.0654225,6.54061199
19840730,157.3999671,6.543162829
19840731,157.854853,6.545714662
19840801,161.1003487,6.54807112
19840802,165.0730833,6.550428425
19840803,169.7710633,6.552786579
19840806,170.4773109,6.555145583
19840807,170.6068737,6.557505435
19840808,169.7640757,6.559866137
19840809,173.2034959,6.562227689
19840810,173.6295765,6.564590091
19840813,173.4663647,6.566953343
19840814,172.6267875,6.569317446
19840815,171.2906561,6.571682401
19840816,172.2430322,6.574048206
19840817,172.4428341,6.576414864
19840820,173.0049977,6.578782373
19840821,175.6969555,6.581150735
19840822,175.1979762,6.583519949
19840823,175.3661662,6.585890016
19840824,175.7274205,6.588260937
19840827,174.8066088,6.590632711
19840828,175.7086109,6.593005338
19840829,175.6137283,6.59537882
19840830,175.1676694,6.597753157
19840831,175.3708639,6.600128348
19840904,173.871443,6.603098405
19840905,173.2889737,6.6060698
19840906,174.5626476,6.609042531
19840907,173.5589124,6.6120166
19840910,173.4287432,6.614992008
19840911,173.8363008,6.617968754
19840912,173.8623762,6.62094684
19840913,176.6528674,6.623926266
19840914,177.7922784,6.626907033
19840917,177.9256226,6.629889141
19840918,176.9381354,6.632872591
19840919,176.2746174,6.635857384
19840920,176.7946275,6.63884352
19840921,175.4244691,6.641830999
19840924,174.9069669,6.644819823
19840925,175.0731286,6.647809992
19840926,175.6071016,6.650801507
19840927,176.1778247,6.653794367
19840928,175.4643045,6.656788575
19841001,174.065854,6.659650994
19841002,172.9222413,6.662514644
19841003,171.8380189,6.665379525
19841004,172.18685,6.668245638
19841005,172.0714849,6.671112984
19841008,171.4571897,6.673981563
19841009,171.1365647,6.676851375
19841010,171.4497446,6.679722421
19841011,172.226412,6.682594701
19841012,173.661058,6.685468217
19841015,175.0902885,6.688342968
19841016,174.4301981,6.691218956
19841017,173.9819125,6.69409618
19841018,177.4145756,6.696974641
19841019,177.6682785,6.699854341
19841022,177.0873032,6.702735278
19841023,176.880111,6.705617454
19841024,176.9384815,6.70850087
19841025,176.0060157,6.711385525
19841026,174.9200586,6.714271421
19841029,174.400546,6.717158557
19841030,176.2369837,6.720046936
19841031,175.7135599,6.722936556
19841101,176.9699119,6.725289584
19841102,177.1911242,6.727643435
19841105,178.3694452,6.72999811
19841106,180.1085473,6.73235361
19841107,178.964858,6.734709933
19841108,178.6516695,6.737067082
19841109,177.9102651,6.739425055
19841112,177.5989221,6.741783854
19841113,176.31133,6.744143478
19841114,176.1967276,6.746503929
19841115,176.0293407,6.748865205
19841116,174.5242898,6.751227308
19841119,173.311346,6.753590237
19841120,174.1172438,6.755953994
19841121,174.5264193,6.758318578
19841123,176.8039891,6.760683989
19841126,175.7696857,6.763050229
19841127,176.6221687,6.765417296
19841128,175.4476313,6.767785192
19841129,174.3335388,6.770153917
19841130,173.923855,6.772523471
19841203,173.1446762,6.774690679
19841204,173.5117429,6.77685858
19841205,172.3179821,6.779027174
19841206,172.8039188,6.781196463
19841207,172.4963278,6.783366446
19841210,172.9655178,6.785537123
19841211,173.3149082,6.787708495
19841212,172.9890761,6.789880562
19841213,172.3351774,6.792053323
19841214,173.2003,6.794226781
19841217,174.0524455,6.796400933
19841218,178.285401,6.798575781
19841219,177.8789103,6.800751326
19841220,177.1709522,6.802927566
19841221,176.5721144,6.805104503
19841224,177.8116506,6.807282136
19841226,177.619614,6.809460467
19841227,176.894926,6.811639494
19841228,177.3583907,6.813819219
19841231,178.230994,6.815999641
19850102,176.6251327,6.817976281
19850103,176.0934911,6.819953494
19850104,175.4049655,6.82193128
19850107,175.8943454,6.82390964
19850108,175.8574076,6.825888574
19850109,177.0163079,6.827868082
19850110,180.0415166,6.829848164
19850111,180.0037079,6.83182882
19850114,182.5939612,6.83381005
19850115,183.1399172,6.835791855
19850116,183.9255874,6.837774234
19850117,183.7582151,6.839757189
19850118,184.3811555,6.841740719
19850121,188.0484967,6.843724823
19850122,188.441518,6.845709504
19850123,190.3617371,6.847694759
19850124,190.1313994,6.849680591
19850125,190.9470631,6.851666998
19850128,191.3270478,6.853653982
19850129,192.9514144,6.855641541
19850130,193.4704537,6.857629677
19850131,193.6039483,6.85961839
19850201,192.7908117,6.861676275
19850204,194.7187199,6.863734778
19850205,195.3612916,6.865793899
19850206,195.576189,6.867853637
19850207,197.1799138,6.869913993
19850208,197.7122996,6.871974967
19850211,196.2294573,6.87403656
19850212,196.1902114,6.876098771
19850213,198.8976363,6.8781616
19850214,198.340723,6.880225049
19850215,197.5473601,6.882289116
19850219,197.330058,6.884353803
19850220,197.428723,6.886419109
19850221,196.4020936,6.888485035
19850222,195.6950461,6.89055158
19850225,195.264517,6.892618746
19850226,196.9437919,6.894686532
19850227,196.6286818,6.896754938
19850228,197.0612649,6.898823964
19850301,199.1678498,6.900824623
19850304,198.1700189,6.902825862
19850305,198.3265732,6.904827682
19850306,196.8371406,6.906830082
19850307,195.752568,6.908833062
19850308,195.2808043,6.910836624
19850311,194.907818,6.912840767
19850312,195.5685555,6.91484549
19850313,193.9433808,6.916850796
19850314,193.7087093,6.918856682
19850315,192.8931956,6.920863151
19850318,192.7176628,6.922870201
19850319,195.1054346,6.924877833
19850320,194.7522938,6.926886048
19850321,195.0814252,6.928894845
19850322,194.7478359,6.930904224
19850325,193.6942502,6.932914187
19850326,194.0603323,6.934924732
19850327,195.2227537,6.93693586
19850328,195.474591,6.938947571
19850329,196.6259364,6.940959866
19850401,197.2433418,6.943319792
19850402,196.6003285,6.945680521
19850403,195.2123302,6.948042053
19850404,195.1030113,6.950404387
19850408,194.3108931,6.952767524
19850409,194.4546831,6.955131465
19850410,195.6680804,6.95749621
19850411,196.5564134,6.959861759
19850412,196.9180772,6.962228112
19850415,197.3788655,6.964595269
19850416,197.7420426,6.966963232
19850417,198.2245332,6.969331999
19850418,197.3800967,6.971701572
19850419,197.624848,6.974071951
19850422,197.1386909,6.976443135
19850423,198.270267,6.978815126
19850424,198.6152573,6.981187923
19850425,199.6560012,6.983561527
19850426,198.6657074,6.985935938
19850429,197.104195,6.988311156
19850430,196.1462686,6.990687182
19850501,194.8909325,6.992784388
19850502,195.2222471,6.994882223
19850503,196.4131028,6.996980688
19850506,196.5505919,6.999079782
19850507,197.3957595,7.001179506
19850508,197.4352386,7.00327986
19850509,198.95549,7.005380844
19850510,201.601598,7.007482458
19850513,201.9443207,7.009584703
19850514,201.399071,7.011687578
19850515,202.0435481,7.013791084
19850516,203.1951963,7.015895222
19850517,205.1052311,7.01799999
19850520,207.5459834,7.02010539
19850521,207.4837196,7.022211422
19850522,206.3840559,7.024318085
19850523,205.475966,7.026425381
19850524,206.1745843,7.028533308
19850528,205.9065574,7.030641868
19850529,205.8036041,7.032751061
19850530,205.8241844,7.034860886
19850531,207.4296131,7.036971345
19850603,207.5914082,7.038941697
19850604,208.417622,7.0409126
19850605,208.7469218,7.042884056
19850606,209.5568599,7.044856063
19850607,208.337239,7.046828623
19850610,208.124735,7.048801735
19850611,207.7251355,7.050775399
19850612,206.5161752,7.052749617
19850613,204.2816702,7.054724386
19850614,205.8505534,7.056699709
19850617,205.3729801,7.058675585
19850618,206.1903646,7.060652014
19850619,205.8150981,7.062628997
19850620,205.7286558,7.064606533
19850621,207.9669836,7.066584623
19850624,208.1084011,7.068563267
19850625,208.8950509,7.070542464
19850626,209.2877736,7.072522216
19850627,210.581172,7.074502522
19850628,211.2508201,7.076483383
19850701,211.8803476,7.078464798
19850702,211.7066057,7.080446769
19850703,211.3424703,7.082429294
19850705,212.5217613,7.084412374
19850708,211.8799456,7.086396009
19850709,211.1553162,7.0883802
19850710,212.460256,7.090364947
19850711,213.2421098,7.092350249
19850712,213.749626,7.094336107
19850715,213.4888514,7.096322521
19850716,215.6408191,7.098309491
19850717,216.4990695,7.100297018
19850718,215.3256446,7.102285101
19850719,216.0319127,7.104273741
19850722,215.120258,7.106262938
19850723,213.3734815,7.108252691
19850724,212.1103105,7.110243002
19850725,212.3393896,7.11223387
19850726,212.632418,7.114225296
19850729,209.7363645,7.116217279
19850730,209.8999588,7.11820982
19850731,210.9872406,7.120202918
19850801,212.4957994,7.121982969
19850802,212.060183,7.123763465
19850805,210.9892791,7.125544406
19850806,208.5101551,7.127325792
19850807,207.9576031,7.129107623
19850808,209.4652958,7.1308899
19850809,209.0358919,7.132672623
19850812,208.3774288,7.134455791
19850813,208.0336061,7.136239405
19850814,208.2728447,7.138023464
19850815,208.1999492,7.13980797
19850816,207.0860795,7.141592922
19850819,207.3656457,7.143378321
19850820,208.806837,7.145164165
19850821,209.8613115,7.146950456
19850822,208.3188308,7.148737194
19850823,208.120928,7.150524378
19850826,208.4227033,7.152312009
19850827,209.1626039,7.154100087
19850828,209.8632986,7.155888612
19850829,210.0626688,7.157677584
19850830,210.0101531,7.159467004
19850903,209.1743127,7.161758033
19850904,208.5509732,7.164049796
19850905,208.5342891,7.166342292
19850906,209.4560107,7.168635521
19850909,209.6696558,7.170929485
19850910,208.1642277,7.173224182
19850911,206.0867487,7.175519614
19850912,204.5246112,7.17781578
19850913,203.3629114,7.180112681
19850916,203.1432794,7.182410317
19850917,201.3190528,7.184708688
19850918,201.5243982,7.187007795
19850919,203.422758,7.189307638
19850920,202.5521086,7.191608216
19850923,204.4601495,7.193909531
19850924,202.9716796,7.196211582
19850925,200.9866166,7.19851437
19850926,201.1916229,7.200817894
19850930,201.7791025,7.203122156
19851001,204.5797964,7.20513903
19851002,203.8392176,7.207156469
19851003,204.1205157,7.209174473
19851004,203.0958307,7.211193042
19851007,201.7716459,7.213212176
19851008,201.5658388,7.215231875
19851009,202.3076011,7.21725214
19851010,202.8497854,7.219272971
19851011,204.4888117,7.221294367
19851014,206.6114056,7.22331633
19851015,206.4213231,7.225338858
19851016,208.2130602,7.227361953
19851017,208.354645,7.229385614
19851018,207.9337687,7.231409842
19851021,207.8048497,7.233434637
19851022,208.9228398,7.235459999
19851023,209.9423833,7.237485928
19851024,209.5812824,7.239512424
19851025,208.5711006,7.241539487
19851028,208.7755003,7.243567118
19851029,210.3162635,7.245595317
19851030,211.2584803,7.247624084
19851031,211.1908776,7.249653418
19851101,212.7959283,7.251828314
19851104,212.7746487,7.254003863
19851105,214.0725741,7.256180064
19851106,214.7576063,7.258356918
19851107,214.8649851,7.260534425
19851108,216.3905265,7.262712586
19851111,219.7445796,7.264891399
19851112,220.9092259,7.267070867
19851113,219.9593162,7.269250988
19851114,221.8729623,7.271431763
19851115,221.2295307,7.273613193
19851118,221.7162357,7.275795277
19851119,221.8936087,7.277978015
19851120,222.1820704,7.280161409
19851121,224.6482913,7.282345457
19851122,225.0751231,7.284530161
19851125,223.9047324,7.28671552
19851126,224.26298,7.288901534
19851127,226.1467891,7.291088205
19851129,226.1694037,7.293275531
19851202,224.5432457,7.295536447
19851203,225.0619406,7.297798063
19851204,228.4851327,7.300060381
19851205,228.4417206,7.302323399
19851206,227.3246405,7.304587119
19851209,228.6908616,7.306851542
19851210,228.9904467,7.309116665
19851211,231.0765496,7.311382492
19851212,231.6796594,7.31364902
19851213,234.9486594,7.315916251
19851216,236.8305982,7.318184185
19851217,235.459349,7.320452823
19851218,234.4963203,7.322722163
19851219,234.6159134,7.324992207
19851220,235.5801848,7.327262954
19851223,233.2502968,7.329534406
19851224,232.0164027,7.331806562
19851226,232.529159,7.334079422
19851227,234.6242467,7.336352986
19851230,235.6120148,7.338627256
19851231,236.4154517,7.34090223
19860102,234.9851382,7.342737456
19860103,236.3598013,7.34457314
19860106,236.3243473,7.346409283
19860107,239.6447044,7.348245886
19860108,234.52829,7.350082947
19860109,231.8429411,7.351920468
19860110,231.8545332,7.353758448
19860113,232.5616895,7.355596888
19860114,232.6430861,7.357435787
19860115,234.5391273,7.359275146
19860116,235.676642,7.361114965
19860117,235.3349109,7.362955243
19860120,234.4759385,7.364795982
19860121,232.9635687,7.366637181
19860122,230.8552484,7.36847884
19860123,231.4670148,7.37032096
19860124,233.7238182,7.37216354
19860127,234.8340063,7.374006581
19860128,237.1940881,7.375850083
19860129,237.8226524,7.377694045
19860130,237.0735111,7.379538469
19860131,239.3138557,7.381383353
19860203,241.6064825,7.383450141
19860204,241.0701161,7.385517507
19860205,241.3063648,7.387585452
19860206,242.0013271,7.389653976
19860207,243.254894,7.391723079
19860210,244.9284877,7.393792761
19860211,245.0705462,7.395863023
19860212,245.4822647,7.397933865
19860213,246.9502487,7.400005286
19860214,249.217252,7.402077288
19860218,252.078266,7.404149869
19860219,249.8297279,7.406223031
19860220,251.9732669,7.408296774
19860221,254.5635521,7.410371097
19860224,254.3293537,7.412446001
19860225,253.8156084,7.414521486
19860226,254.1404923,7.416597552
19860227,257.1088533,7.418674199
19860228,257.6693506,7.420751428
19860303,256.7417409,7.422977653
19860304,256.459325,7.425204547
19860305,256.0233442,7.427432108
19860306,257.1498469,7.429660338
19860307,257.5870016,7.431889236
19860310,258.7719018,7.434118802
19860311,263.6626908,7.436349038
19860312,264.9282717,7.438579943
19860313,265.5376067,7.440811517
19860314,268.3523053,7.44304376
19860317,266.4201687,7.445276673
19860318,267.7522696,7.447510256
19860319,267.3774164,7.449744509
19860320,268.5004016,7.451979433
19860321,266.3523983,7.454215027
19860324,267.4444432,7.456451291
19860325,266.8560654,7.458688227
19860326,269.5513117,7.460925833
19860327,271.5459914,7.463164111
19860331,271.7903828,7.46540306
19860401,268.5669488,7.467194757
19860402,268.8731151,7.468986883
19860403,266.2220262,7.47077944
19860404,262.4257001,7.472572427
19860407,261.6489201,7.474365845
19860408,266.6830453,7.476159693
19860409,267.3070836,7.477953971
19860410,269.964116,7.47974868
19860411,269.8129361,7.48154382
19860414,271.3076998,7.48333939
19860415,271.7526444,7.485135392
19860416,276.5735363,7.486931824
19860417,277.5526066,7.488728688
19860418,277.3139114,7.490525983
19860421,279.4880525,7.492323709
19860422,277.3751228,7.494121866
19860423,276.2767173,7.495920456
19860424,276.8403218,7.497719477
19860425,276.9067635,7.499518929
19860428,277.4439626,7.501318814
19860429,274.8193427,7.50311913
19860430,269.6637318,7.504919879
19860501,269.186427,7.506646011
19860502,269.0868281,7.508372539
19860505,272.1355818,7.510099465
19860506,271.8716103,7.511826788
19860507,270.79228,7.513554508
19860508,272.2085236,7.515282625
19860509,273.0877572,7.51701114
19860512,272.6590094,7.518740053
19860513,271.6310849,7.520469363
19860514,272.7257582,7.522199071
19860515,269.8157744,7.523929177
19860516,268.3668636,7.525659681
19860519,268.5896081,7.527390582
19860520,271.3641388,7.529121882
19860521,270.9923699,7.53085358
19860522,275.4176753,7.532585677
19860523,276.9958186,7.534318171
19860527,280.5773745,7.536051064
19860528,282.5778912,7.537784356
19860529,283.7731957,7.539518047
19860530,283.4695584,7.541252136
19860602,281.4144041,7.543137449
19860603,281.7661721,7.545023233
19860604,280.4559594,7.546909489
19860605,281.732034,7.548796216
19860606,281.8306402,7.550683415
19860609,276.2644851,7.552571086
19860610,275.6981429,7.554459229
19860611,277.4488261,7.556347844
19860612,277.9898513,7.558236931
19860613,282.0902016,7.56012649
19860616,282.2171422,7.562016522
19860617,280.6790588,7.563907026
19860618,280.8615002,7.565798002
19860619,280.454251,7.567689452
19860620,282.6558169,7.569581374
19860623,281.2001394,7.57147377
19860624,283.4356805,7.573366638
19860625,285.4905892,7.57525998
19860626,285.4192165,7.577153795
19860627,286.3182871,7.579048083
19860630,287.8787217,7.580942845
19860701,289.3008426,7.582762272
19860702,290.3249676,7.584582134
19860703,289.7849632,7.586402434
19860707,281.4507476,7.588223171
19860708,277.2402444,7.590044344
19860709,279.0811197,7.591865955
19860710,279.1480991,7.593688003
19860711,278.880117,7.595510488
19860714,274.3455263,7.59733341
19860715,269.8023643,7.59915677
19860716,270.8923659,7.600980568
19860717,272.1763957,7.602804803
19860718,272.3778062,7.604629477
19860721,271.9801346,7.606454588
19860722,274.0852609,7.608280137
19860723,274.4799437,7.610106124
19860724,273.749827,7.611932549
19860725,275.8960257,7.613759413
19860728,271.4927251,7.615586716
19860729,269.7117328,7.617414456
19860730,271.0710799,7.619242636
19860731,270.8108517,7.621071254
19860801,269.7059434,7.62274789
19860804,270.0619553,7.624424894
19860805,270.82353,7.626102268
19860806,270.4768759,7.62778001
19860807,271.1855253,7.629458122
19860808,271.2994232,7.631136603
19860811,275.4014705,7.632815453
19860812,278.4363947,7.634494672
19860813,281.0592655,7.636174261
19860814,282.104806,7.637854219
19860815,282.8157101,7.639534547
19860818,282.9910558,7.641215245
19860819,282.3175371,7.642896312
19860820,285.4286764,7.644577749
19860821,285.3772992,7.646259556
19860822,285.8110727,7.647941733
19860825,283.5874626,7.649624281
19860826,287.98874,7.651307198
19860827,288.5128795,7.652990486
19860828,288.3166907,7.654674144
19860829,288.4954471,7.656358172
19860902,284.4882453,7.657966007
19860903,285.2876573,7.65957418
19860904,288.9421922,7.66118269
19860905,285.3910927,7.662791539
19860908,282.2546445,7.664400725
19860909,281.4953796,7.666010249
19860910,280.2596148,7.667620111
19860911,267.9309944,7.669230312
19860912,263.0305365,7.67084085
19860915,263.7696523,7.672451727
19860916,263.3502586,7.674062941
19860917,264.2219479,7.675674495
19860918,264.6737674,7.677286386
19860919,264.5440773,7.678898616
19860922,267.3773444,7.680511185
19860923,268.6366917,7.682124092
19860924,269.7407885,7.683737339
19860925,265.6704,7.685350923
19860926,265.8324589,7.686964847
19860929,263.2565424,7.68857911
19860930,265.0229938,7.690193711
19861001,267.2756892,7.69173175
19861002,267.6498752,7.693270096
19861003,267.4625203,7.69480875
19861006,268.4253853,7.696347712
19861007,267.9959047,7.697886982
19861008,270.1130724,7.699426559
19861009,269.464801,7.700966444
19861010,269.2492292,7.702506638
19861013,269.653103,7.704047139
19861014,269.1677274,7.705587948
19861015,272.4784905,7.707129066
19861016,273.2686781,7.708670492
19861017,272.5581795,7.710212226
19861020,269.941621,7.711754268
19861021,269.8606385,7.713296619
19861022,270.2924155,7.714839279
19861023,273.2656321,7.716382246
19861024,272.6097946,7.717925523
19861027,273.2367971,7.719469108
19861028,273.8379181,7.721013002
19861029,275.563097,7.722557204
19861030,278.4013969,7.724101716
19861031,278.5962778,7.725646536
19861103,280.3263607,7.727268922
19861104,280.9739146,7.728891648
19861105,281.6229644,7.730514716
19861106,281.0062101,7.732138124
19861107,281.0090201,7.733761873
19861110,281.2366374,7.735385963
19861111,282.1956544,7.737010394
19861112,281.6905241,7.738635166
19861113,278.1440404,7.740260279
19861114,279.3984701,7.741885734
19861117,277.8645725,7.74351153
19861118,271.6431847,7.745137667
19861119,271.5644082,7.746764146
19861120,275.9121543,7.748390967
19861121,279.5293627,7.750018129
19861124,281.1254753,7.751645633
19861125,281.9154379,7.753273478
19861126,282.3975133,7.754901666
19861128,282.9933721,7.756530195
19861201,282.6028412,7.758236632
19861202,287.4975224,7.759943444
19861203,287.8482694,7.761650631
19861204,287.3934692,7.763358195
19861205,285.5024201,7.765066133
19861208,285.251178,7.766774448
19861209,283.3742252,7.768483138
19861210,284.8817761,7.770192205
19861211,282.2380732,7.771901647
19861212,281.0300943,7.773611465
19861215,281.316745,7.77532166
19861216,283.0665351,7.77703223
19861217,280.8076642,7.778743178
19861218,279.8585343,7.780454501
19861219,282.242929,7.782166201
19861222,281.3171722,7.783878278
19861223,278.594022,7.785590731
19861224,279.5468135,7.787303561
19861226,279.9158153,7.789016768
19861229,277.4581544,7.790730351
19861230,276.0209212,7.792444312
19861231,275.0603684,7.79415865
19870102,280.0389611,7.795717481
19870105,286.9559234,7.797276625
19870106,288.2472251,7.79883608
19870107,291.5620682,7.800395847
19870108,294.0111895,7.801955927
19870109,295.7752567,7.803516318
19870112,297.9048385,7.805077021
19870113,297.6963051,7.806638036
19870114,300.5541897,7.808199364
19870115,303.2892328,7.809761004
19870116,303.2892328,7.811322956
19870119,306.3221251,7.812885221
19870120,306.1076996,7.814447798
19870121,304.6077719,7.816010687
19870122,310.3039372,7.817573889
19870123,306.8285331,7.819137404
19870126,305.7239504,7.820701232
19870127,309.7595066,7.822265372
19870128,311.5561117,7.823829825
19870129,310.4968209,7.825394591
19870130,310.4968209,7.82695967
19870202,313.5800543,7.828759871
19870203,313.5581037,7.830560485
19870204,317.455631,7.832361514
19870205,319.6873441,7.834162958
19870206,319.0895287,7.835964815
19870209,317.1845642,7.837767087
19870210,314.1173895,7.839569773
19870211,316.891046,7.841372874
19870212,315.5062322,7.84317639
19870213,319.5226265,7.844980321
19870217,324.9640968,7.846784666
19870218,324.9738458,7.848589427
19870219,325.4385584,7.850394602
19870220,325.4483215,7.852200193
19870223,322.7243191,7.854006199
19870224,323.4439943,7.85581262
19870225,324.94154,7.857619457
19870226,324.3014052,7.85942671
19870227,325.5759097,7.861234378
19870302,324.9280136,7.862885237
19870303,325.6785973,7.864536443
19870304,329.8179723,7.866187996
19870305,331.8331601,7.867839895
19870306,331.8364784,7.869492142
19870309,329.6828597,7.871144735
19870310,332.3565877,7.872797675
19870311,332.1604973,7.874450963
19870312,333.1935165,7.876104598
19870313,331.9973517,7.87775858
19870316,330.0750871,7.879412909
19870317,334.0062814,7.881067586
19870318,334.2768264,7.88272261
19870319,335.7844149,7.884377981
19870320,339.4142445,7.886033701
19870323,341.691714,7.887689768
19870324,342.1393302,7.889346183
19870325,341.3558311,7.891002945
19870326,342.0078208,7.892660056
19870327,337.5651392,7.894317515
19870330,329.9732992,7.895975321
19870331,332.3194093,7.897633476
19870401,332.6550519,7.899291979
19870402,334.0555297,7.900950831
19870403,340.5395475,7.90261003
19870406,341.973219,7.904269578
19870407,337.223211,7.905929475
19870408,337.5300841,7.90758972
19870409,333.1118153,7.909250314
19870410,332.2823669,7.910911257
19870413,325.5071295,7.912572548
19870414,317.5029091,7.914234188
19870415,322.617881,7.915896177
19870416,325.7182389,7.917558516
19870420,324.7769131,7.919221203
19870421,330.5287123,7.920884239
19870422,325.8715627,7.922547625
19870423,325.2556655,7.92421136
19870424,320.0223018,7.925875444
19870427,319.4494619,7.927539878
19870428,320.9540689,7.929204662
19870429,323.1397661,7.930869795
19870430,326.8267908,7.932535277
19870501,326.4640131,7.934042459
19870504,327.5707261,7.935549927
19870505,333.4309663,7.937057681
19870506,333.5943475,7.938565722
19870507,333.1239795,7.94007405
19870508,332.1212763,7.941582664
19870511,330.6898336,7.943091565
19870512,331.5793893,7.944600752
19870513,332.3387061,7.946110226
19870514,332.5347859,7.947619987
19870515,326.0802857,7.949130035
19870518,324.0227191,7.95064037
19870519,317.4418177,7.952150991
19870520,315.7562016,7.9536619
19870521,317.9317619,7.955173096
19870522,319.3274823,7.956684579
19870526,326.3494936,7.958196349
19870527,326.6399447,7.959708406
19870528,328.53119,7.961220751
19870529,328.4621984,7.962733383
19870601,328.4030752,7.964485184
19870602,326.9646697,7.966237371
19870603,331.450625,7.967989943
19870604,333.1807973,7.969742901
19870605,332.2545547,7.971496244
19870608,335.2514907,7.973249973
19870609,335.995749,7.975004088
19870610,336.5064626,7.976758589
19870611,337.724616,7.978513476
19870612,340.7033471,7.980268749
19870615,342.1751856,7.982024408
19870616,343.8244699,7.983780454
19870617,344.1407885,7.985536885
19870618,344.8703669,7.987293703
19870619,345.8773884,7.989050908
19870622,348.132509,7.990808499
19870623,347.0950741,7.992566477
19870624,345.6442167,7.994324842
19870625,347.6213016,7.996083593
19870626,346.0987203,7.997842732
19870629,346.3479114,7.999602257
19870630,342.8220896,8.001362169
19870701,342.0713093,8.003042455
19870702,344.2981935,8.004723094
19870706,343.6474699,8.006404086
19870707,345.7127912,8.008085431
19870708,346.6151016,8.009767129
19870709,346.2372911,8.01144918
19870710,347.0024755,8.013131584
19870713,346.4507416,8.014814342
19870714,349.676198,8.016497453
19870715,349.5398243,8.018180918
19870716,351.5706507,8.019864736
19870717,353.2617055,8.021548907
19870720,350.4038183,8.023233432
19870721,347.6741726,8.024918311
19870722,347.39951,8.026603544
19870723,346.4997452,8.028289131
19870724,347.8545592,8.029975072
19870727,349.249456,8.031661367
19870728,350.9642708,8.033348015
19870729,354.1615554,8.035035018
19870730,356.7504763,8.036722376
19870731,357.5388949,8.038410088
19870803,356.2589056,8.040178538
19870804,355.23288,8.041947377
19870805,357.8331847,8.043716605
19870806,361.8122897,8.045486223
19870807,363.3029563,8.04725623
19870810,368.178482,8.049026626
19870811,373.2298908,8.050797412
19870812,372.4908956,8.052568588
19870813,374.845038,8.054340153
19870814,374.5901434,8.056112108
19870817,375.0096844,8.057884452
19870818,369.8420509,8.059657187
19870819,370.3302424,8.061430311
19870820,375.5593055,8.063203826
19870821,376.7686064,8.064977731
19870824,374.6285607,8.066752026
19870825,377.7454704,8.068526712
19870826,376.0531706,8.070301787
19870827,373.0522663,8.072077254
19870828,369.0307629,8.073853111
19870831,371.7320681,8.075629358
19870901,365.899592,8.077325241
19870902,363.5249036,8.079021479
19870903,361.9653818,8.080718073
19870904,358.7475095,8.082415024
19870908,354.2667531,8.084112331
19870909,355.0851093,8.085809995
19870910,358.4264602,8.087508015
19870911,363.3046443,8.089206392
19870914,364.1438781,8.090905125
19870915,359.3408203,8.092604215
19870916,356.6493576,8.094303662
19870917,356.5815942,8.096003466
19870918,356.2998947,8.097703627
19870921,351.814079,8.099404144
19870922,359.4871441,8.101105019
19870923,361.6476618,8.102806251
19870924,360.8194887,8.104507841
19870925,361.2921622,8.106209787
19870928,363.9693372,8.107912091
19870929,362.9174658,8.109614753
19870930,363.6469299,8.111317772
19871001,368.9452656,8.113507828
19871002,370.1517167,8.115698475
19871005,370.4367335,8.117889713
19871006,362.2389686,8.120081544
19871007,360.960265,8.122273966
19871008,356.2208567,8.12446698
19871009,353.3960253,8.126660586
19871012,350.8763117,8.128854784
19871013,355.4973527,8.131049575
19871014,346.9192016,8.133244958
19871015,339.1724958,8.135440934
19871016,322.7463718,8.137637503
19871019,266.5465461,8.139834666
19871020,268.5376488,8.142032421
19871021,291.6238305,8.14423077
19871022,280.1251028,8.146429712
19871023,278.4919735,8.148629248
19871026,255.4244833,8.150829378
19871027,259.4780699,8.153030102
19871028,259.0551206,8.15523142
19871029,271.3783727,8.157433332
19871030,281.2484041,8.159635839
19871102,284.8399463,8.161022978
19871103,279.561862,8.162410351
19871104,277.9320164,8.163797961
19871105,283.8436304,8.165185807
19871106,280.7128351,8.166573888
19871109,273.798878,8.167962206
19871110,269.0813233,8.16935076
19871111,271.8178804,8.170739549
19871112,278.3877186,8.172128575
19871113,276.2079427,8.173517837
19871116,277.0282803,8.174907335
19871117,273.0030594,8.176297069
19871118,275.4245965,8.17768704
19871119,270.0180117,8.179077246
19871120,271.4950102,8.18046769
19871123,272.4099484,8.181858369
19871124,275.9975874,8.183249285
19871125,274.3885215,8.184640437
19871127,271.1425053,8.186031826
19871130,260.3700136,8.187423452
19871201,261.7447672,8.188897188
19871202,262.8126859,8.190371189
19871203,254.817924,8.191845456
19871204,252.2646484,8.193319988
19871207,256.4219698,8.194794786
19871208,262.3145467,8.196269849
19871209,266.7161847,8.197745178
19871210,262.3100334,8.199220772
19871211,263.7737234,8.200696631
19871214,270.9694705,8.202172757
19871215,272.1292199,8.203649148
19871216,277.6752134,8.205125805
19871217,273.8099744,8.206602727
19871218,279.9104606,8.208079916
19871221,280.9405311,8.20955737
19871222,280.8506302,8.211035091
19871223,284.2713908,8.212513077
19871224,283.8677255,8.213991329
